/begin_header
/start_date=1970-01-01
/end_date=2030-01-01
/north_latitude=90[deg]
/south_latitude=-90[deg]
/east_longitude=180[deg]
/west_longitude=-180[deg]
! Date processed: 2021-08-25 17:47:25 GMT
! Date archived: 1970-01-01 to 2030-01-01
! Water depth: 0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , SeaWiFS             
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2018-05-03 20:21:26 
! Statistics:
!  Product Name , #    , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , SeaWiFS Range        , In situ Range        
!  chlor_a      , 2278 ,   1.02610 , NaN                   ,                   1.64047 , 0.027514 - 180.86721 , 0.009000 - 138.04700 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_chlor_a,insitu_chlor_a_type,insitu_chlor_a,seawifs_rrs412,seawifs_rrs443,seawifs_rrs490,seawifs_rrs510,seawifs_rrs555,seawifs_rrs670
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
2605,32.66300000,-121.03200000,1998-01-31 18:38:00,cal9802,S1998031204021.L2_MLAC.R0000020608_32N_32N_121W_121W.hdf_OCVAL.nc_cal9802_2605_B5.tgz,0.00000000,25,7744,50.41,38.02,0.046,1.824,0.12790700,chl,0.13000000,0.00677700,0.00627700,0.00472600,0.00278600,0.00110000,0.00008400
2615,33.72300000,-123.66800000,1998-02-09 18:50:00,cal9802,S1998040204738.L2_MLAC.R0000020608_34N_33N_123W_122W.hdf_OCVAL.nc_cal9802_2615_B5.tgz,0.00000000,25,7490,48.65,33.49,0.031,6.405,0.16288800,chl,0.25999999,0.00470000,0.00454100,0.00383200,0.00250700,0.00119500,0.00011600
3680,33.75200000,-120.40700000,1998-03-14 20:28:00,cal9803,S1998073204038.L2_MLAC.R0000020609_33N_33N_120W_120W.hdf_OCVAL.nc_cal9803_3680_B5.tgz,0.00000000,25,1382,37.34,44.33,0.102,7.908,0.33236000,chl,0.48500001,0.00471100,0.00451100,0.00417700,0.00320400,0.00193700,0.00023600
2187,31.51300000,-120.25200000,1998-04-04 18:36:00,cal9804,S1998094195054.L2_MLAC.R0000020610_31N_31N_120W_120W.hdf_OCVAL.nc_cal9804_2187_B5.tgz,0.00000000,25,5312,25.66,41.66,0.039,5.057,0.11405900,chl_a,0.08300000,0.00798100,0.00705100,0.00521900,0.00286400,0.00120600,0.00007700
2191,33.18200000,-118.37800000,1998-04-08 20:43:00,cal9804,S1998098193159.L2_MLAC.R0000020610_33N_33N_118W_118W.hdf_OCVAL.nc_cal9804_2191_B5.tgz,0.00000000,25,-3440,25.93,53.99,0.109,3.815,0.50473700,chl,0.74000001,0.00263800,0.00296700,0.00338800,0.00280000,0.00180400,0.00013200
2200,34.27500000,-120.02300000,1998-04-14 23:35:00,cal9804,S1998104204237.L2_MLAC.R0000020610_34N_34N_120W_119W.hdf_OCVAL.nc_cal9804_2200_B5.tgz,0.00000000,25,-9541,27.81,50.41,0.093,3.662,7.88585300,chl_a,4.57900000,0.00125900,0.00129100,0.00163600,0.00192600,0.00284800,0.00070100
2205,34.72000000,-121.54700000,1998-04-17 19:30:00,cal9804,S1998107193857.L2_MLAC.R0000020610_34N_34N_121W_121W.hdf_OCVAL.nc_cal9804_2205_B5.tgz,0.00000000,25,1386,24.28,58.66,0.051,7.761,0.31588100,chl_a,0.22900000,0.00420700,0.00461100,0.00466000,0.00330900,0.00195700,0.00016500
2207,35.47700000,-121.60700000,1998-04-18 18:43:00,cal9804,S1998108202343.L2_MLAC.R0000020610_35N_35N_121W_121W.hdf_OCVAL.nc_cal9804_2207_B5.tgz,0.00000000,25,6863,25.54,23.55,0.036,8.632,1.51990200,chl_a,0.81599998,0.00287600,0.00274000,0.00269200,0.00256300,0.00239600,0.00057200
2212,36.04500000,-122.01000000,1998-04-20 23:25:00,cal9804,S1998110201416.L2_MLAC.R0000020610_36N_35N_122W_122W.hdf_OCVAL.nc_cal9804_2212_B5.tgz,0.00000000,25,-10616,24.84,26.19,0.057,7.718,1.28857500,chl_a,1.25300002,0.00185800,0.00227800,0.00266900,0.00251300,0.00223000,0.00045500
2213,36.45200000,-122.77000000,1998-04-21 18:43:00,cal9804,S1998111205902.L2_MLAC.R0000020610_36N_36N_123W_122W.hdf_OCVAL.nc_cal9804_2213_B5.tgz,0.00000000,25,8964,28.21,52.75,0.036,6.529,0.90706000,chl_a,0.30199999,0.00271900,0.00357800,0.00464700,0.00411100,0.00336400,0.00038100
2214,36.28700000,-123.13000000,1998-04-21 23:08:00,cal9804,S1998111205902.L2_MLAC.R0000020610_36N_36N_123W_122W.hdf_OCVAL.nc_cal9804_2214_B5.tgz,0.00000000,25,-6932,27.92,51.83,0.019,7.790,0.28205900,chl_a,0.28200001,0.00375700,0.00407300,0.00407000,0.00289800,0.00158100,0.00014300
3689,32.65300000,-119.48300000,1998-05-17 23:42:00,cal9805,S1998137203519.L2_MLAC.R0000020611_32N_32N_119W_118W.hdf_OCVAL.nc_cal9805_3689_B5.tgz,0.00000000,25,-10209,18.46,50.77,0.020,9.077,0.65987900,chl,0.79100001,0.00490100,0.00536500,0.00641800,0.00572600,0.00404300,0.00047800
3691,31.75200000,-121.31800000,1998-05-18 20:09:00,cal9805,S1998138194108.L2_MLAC.R0000020611_cal9805_3691.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-632,12.13,52.08,0.043,10.010,0.08707200,chl,0.08000000,0.01029700,0.00869900,0.00599000,0.00344600,0.00163300,0.00026000
3699,33.41800000,-117.90500000,1998-06-17 22:52:00,cal9806,S1998168203830.L2_MLAC.R0000020612_cal9806_3699.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-6971,17.12,58.68,0.024,1.434,0.16968100,chl,0.24699999,0.00443100,0.00428900,0.00357100,0.00239500,0.00116900,-0.00002700
1850,33.88700000,-120.14800000,1998-07-20 18:25:00,cal9807,S1998201203351.L2_MLAC.R0000020613_34N_33N_120W_119W.hdf_OCVAL.nc_cal9807_1850_B5.tgz,0.00000000,23,8729,16.43,45.72,0.052,1.798,0.13178000,chl,0.26400000,0.01101200,0.00900700,0.00668600,0.00481100,0.00263500,0.00037600
1865,33.42200000,-117.89800000,1998-09-19 20:42:00,cal9809,S1998262200102.L2_MLAC.R0000020615_33N_33N_117W_117W.hdf_OCVAL.nc_cal9809_1865_B5.tgz,0.00000000,25,-1761,32.74,22.80,0.071,2.098,0.34328100,chl,1.46899998,0.00373400,0.00354200,0.00317600,0.00246300,0.00159200,0.00014700
1866,33.32500000,-119.67000000,1998-09-20 18:35:00,cal9809,S1998263204556.L2_MLAC.R0000020615_33N_33N_120W_119W.hdf_OCVAL.nc_cal9809_1866_B5.tgz,0.00000000,25,8527,35.83,54.71,0.095,2.126,0.26769700,chl,0.59399998,0.00742700,0.00617100,0.00497900,0.00391400,0.00231700,0.00037700
1878,34.17800000,-119.51000000,1998-09-24 17:55:00,cal9809,S1998267202734.L2_MLAC.R0000020615_34N_34N_120W_119W.hdf_OCVAL.nc_cal9809_1878_B5.tgz,0.00000000,25,9795,36.61,34.78,0.040,2.679,0.62748400,chl,1.32400000,0.00301700,0.00288100,0.00278200,0.00241100,0.00176100,0.00020700
1879,34.27300000,-120.01800000,1998-09-24 21:08:00,cal9809,S1998267202734.L2_MLAC.R0000020615_34N_34N_120W_119W.hdf_OCVAL.nc_cal9809_1879_B5.tgz,0.00000000,25,-1785,36.55,32.30,0.026,3.724,0.41424700,chl,0.94599998,0.00364600,0.00362700,0.00338500,0.00275300,0.00178100,0.00018800
3739,33.42000000,-117.90500000,1998-10-16 23:13:00,cal9810,S1998289202508.L2_MLAC.R0000020616_cal9810_3739.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-9561,44.54,37.94,0.053,1.452,0.60328900,chl,0.30599999,0.00118200,0.00178400,0.00203400,0.00179100,0.00121400,0.00013900
3743,32.92200000,-118.93500000,1998-10-17 17:36:00,cal9810,S1998290193101.L2_MLAC.R0000020616_cal9810_3743.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,7442,42.31,59.21,0.058,0.481,0.44633900,chl,1.04499996,0.00080800,0.00147300,0.00219200,0.00173700,0.00110400,0.00002100
3785,31.75200000,-121.31800000,1998-12-12 18:03:00,cal9812,S1998346200519.L2_MLAC.R0000020618_cal9812_3785.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,7672,54.93,37.43,0.123,5.680,0.25501900,chl,0.20200001,0.00460800,0.00476300,0.00403400,0.00298000,0.00174600,0.00030100
3788,32.24500000,-123.49200000,1998-12-13 20:03:00,cal9812,S1998347205002.L2_MLAC.R0000020618_cal9812_3788.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3127,56.54,38.56,0.028,6.329,0.12313300,chl,0.16000000,0.00792300,0.00688800,0.00505700,0.00306500,0.00138200,0.00012000
3181,32.41800000,-119.96000000,1999-01-14 18:07:00,cal9901,S1999014195441.L2_MLAC.R0000020619_32N_32N_119W_119W.hdf_OCVAL.nc_cal9901_3181_B5.tgz,0.00000000,25,6822,53.73,43.52,0.043,3.601,0.60428100,chl,0.69400001,0.00145800,0.00195300,0.00253500,0.00226600,0.00150200,0.00017700
3182,32.65200000,-119.48200000,1999-01-14 22:32:00,cal9901,S1999014195441.L2_MLAC.R0000020619_32N_32N_119W_119W.hdf_OCVAL.nc_cal9901_3182_B5.tgz,0.00000000,25,-9083,53.95,41.52,0.031,2.476,0.60517800,chl,0.75099999,0.00131000,0.00175600,0.00229500,0.00202400,0.00140400,0.00017700
3213,33.81700000,-121.84300000,1999-01-22 18:29:00,cal9901,S1999022205436.L2_MLAC.R0000020619_33N_33N_122W_121W.hdf_OCVAL.nc_cal9901_3213_B5.tgz,0.00000000,25,9071,54.34,49.31,0.046,5.150,0.83418000,chl,1.23899996,0.00205100,0.00221500,0.00262300,0.00236600,0.00178400,0.00025200
3214,33.48300000,-122.53300000,1999-01-22 22:52:00,cal9901,S1999022205436.L2_MLAC.R0000020619_33N_33N_122W_121W.hdf_OCVAL.nc_cal9901_3214_B5.tgz,0.00000000,25,-6701,53.90,47.07,0.054,2.814,0.45561100,chl,0.69999999,0.00199200,0.00212300,0.00223000,0.00192200,0.00118600,0.00015600
3808,31.08500000,-122.66000000,1999-04-05 18:11:00,cal9904,S1999095203914.L2_MLAC.R0000020620_31N_31N_122W_121W.hdf_OCVAL.nc_cal9904_3808_B5.tgz,0.00000000,25,9701,26.59,41.44,0.028,4.652,0.16903100,chl,0.23000000,0.00580900,0.00579800,0.00486000,0.00317800,0.00159300,0.00018500
3823,33.32500000,-119.66300000,1999-04-08 18:25:00,cal9904,S1999098193445.L2_MLAC.R0000020620_33N_33N_120W_119W.hdf_OCVAL.nc_cal9904_3823_B5.tgz,0.00000000,25,5005,26.22,54.59,0.079,4.877,2.24547700,chl,3.81399989,0.00119600,0.00168700,0.00246800,0.00263400,0.00269300,0.00051600
3850,33.72200000,-123.63300000,1999-04-14 19:24:00,cal9904,S1999104204346.L2_MLAC.R0000020620_cal9904_3850.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5601,26.14,39.28,0.027,6.124,0.27163200,chl,0.48100001,0.00418100,0.00428900,0.00400900,0.00291100,0.00161600,0.00018700
17294,32.88500000,-117.40700000,1999-08-07 22:28:00,cal9908,S1999219201551.L2_MLAC.R0000020621_32N_32N_117W_117W.hdf_OCVAL.nc_cal9908_17294_B5.tgz,0.00000000,25,-6985,18.44,39.81,0.066,3.252,0.30491600,chl,0.31500000,0.00418800,0.00399600,0.00355800,0.00273300,0.00156300,0.00011100
17303,31.18300000,-120.93500000,1999-08-09 17:47:00,cal9908,S1999221200555.L2_MLAC.R0000020621_31N_30N_121W_120W.hdf_OCVAL.nc_cal9908_17303_B5.tgz,0.00000000,25,9315,15.67,22.64,0.045,6.489,0.13411100,chl_a,0.09100000,0.00822800,0.00755800,0.00595700,0.00387100,0.00199600,0.00023600
17331,31.66500000,-123.07000000,1999-08-16 17:48:00,cal9908,S1999228202047.L2_MLAC.R0000020621_31N_31N_123W_123W.hdf_OCVAL.nc_cal9908_17331_B5.tgz,0.00000000,25,10102,18.56,22.54,0.008,6.312,0.13054900,chl_a,0.11600000,0.00798700,0.00708100,0.00539600,0.00344200,0.00163700,0.00018900
2344,32.90300000,-117.39800000,1999-10-03 19:23:00,cal9910,S1999276194102.L2_MLAC.R0000020622_32N_32N_117W_117W.hdf_OCVAL.nc_cal9910_2344_B5.tgz,0.00000000,25,1706,37.05,41.23,0.052,1.943,0.21408200,chl,0.19000000,0.00565700,0.00502100,0.00441400,0.00310700,0.00161500,0.00012300
2357,29.84800000,-123.59800000,1999-10-06 17:47:00,cal9910,S1999279201533.L2_MLAC.R0000020622_cal9910_2357.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,9563,35.49,26.75,0.011,7.279,0.07853500,chl,0.08300000,0.01080200,0.00895100,0.00608300,0.00332300,0.00139300,0.00009400
2364,32.43500000,-119.97700000,1999-10-08 18:11:00,cal9910,S1999281200535.L2_MLAC.R0000020622_32N_32N_119W_119W.hdf_OCVAL.nc_cal9910_2364_B5.tgz,0.00000000,25,7468,38.95,25.04,0.027,3.191,0.18143800,chl,0.13300000,0.00506100,0.00503800,0.00434900,0.00288500,0.00142700,0.00013800
2365,32.64700000,-119.47800000,1999-10-08 22:51:00,cal9910,S1999281200535.L2_MLAC.R0000020622_32N_32N_119W_119W.hdf_OCVAL.nc_cal9910_2365_B5.tgz,0.00000000,25,-9336,39.25,23.60,0.065,3.480,0.41490700,chl,0.36399999,0.00337600,0.00332200,0.00319800,0.00264700,0.00163900,0.00019200
2374,33.49500000,-119.31700000,1999-10-10 17:54:00,cal9910,S1999283195537.L2_MLAC.R0000020622_33N_33N_119W_119W.hdf_OCVAL.nc_cal9910_2374_B5.tgz,0.00000000,25,7864,40.50,34.58,0.038,1.634,0.53195100,chl,0.82700002,0.00310500,0.00290200,0.00288400,0.00250800,0.00164700,0.00028800
2378,32.66300000,-121.03500000,1999-10-11 18:27:00,cal9910,S1999284204006.L2_MLAC.R0000020622_32N_32N_121W_121W.hdf_OCVAL.nc_cal9910_2378_B5.tgz,0.00000000,25,8538,42.12,43.99,0.101,2.416,0.18813500,chl,0.14200000,0.00561500,0.00544500,0.00445300,0.00298900,0.00156300,0.00020700
10612,10.48000000,-64.67000000,1998-06-09 15:57:00,car31,S1998160161854.L2_MLAC.R0000020695_10N_10N_64W_64W.hdf_OCVAL.nc_car31_10612_B5.tgz,0.00000000,25,2741,13.81,37.55,0.038,4.916,0.49417100,chl,0.20100001,0.00284500,0.00338100,0.00355700,0.00280700,0.00186800,0.00011100
10624,10.48000000,-64.67000000,1998-11-10 13:23:00,car36,S1998314160028.L2_MLAC.R0000020700_10N_10N_64W_64W.hdf_OCVAL.nc_car36_10624_B5.tgz,0.00000000,25,10223,27.82,36.12,0.045,4.942,0.22024900,chl,0.08100000,0.00600300,0.00561100,0.00483800,0.00331000,0.00181900,0.00016200
10632,10.48000000,-64.65000000,1999-05-06 13:15:00,car42,S1999126153550.L2_MLAC.R0000020706_10N_10N_64W_64W.hdf_OCVAL.nc_car42_10632_B5.tgz,0.00000000,25,9717,7.50,55.06,0.044,5.042,0.50581300,chl,0.18000001,0.00335700,0.00348400,0.00379600,0.00303800,0.00209100,0.00021400
10651,10.50000000,-64.67000000,2000-03-09 13:32:00,car52,S2000069154548.L2_MLAC.R0000020716_10N_10N_64W_64W.hdf_OCVAL.nc_car52_10651_B5.tgz,0.00000000,25,9035,16.10,48.24,0.106,4.159,0.35849000,chl,0.20000000,0.00322400,0.00332800,0.00322600,0.00239400,0.00149900,0.00003300
9976,17.60000000,-67.00000000,2001-02-20 13:35:00,cats_feb01,S2001051161622.L2_MLAC.R0000020777_17N_17N_67W_67W.hdf_OCVAL.nc_cats_feb01_9976_B5.tgz,0.00000000,25,10586,28.44,28.31,0.016,6.086,0.11603700,chl,0.18700001,0.00903500,0.00759400,0.00568100,0.00337300,0.00160100,0.00014700
9977,17.60000000,-67.00000000,2001-10-22 13:35:00,cats_feb01,S2001295160314.L2_MLAC.R0000020777_17N_17N_67W_67W.hdf_OCVAL.nc_cats_feb01_9977_B5.tgz,0.00000000,25,9780,28.87,47.97,0.037,5.446,0.18750800,chl,0.19300000,0.00459600,0.00453000,0.00400500,0.00246100,0.00133500,0.00014800
10002,17.60000000,-67.00000000,2000-11-14 14:11:00,cats_nov00,S2000319163215.L2_MLAC.R0000020799_17N_17N_67W_67W.hdf_OCVAL.nc_cats_nov00_10002_B5.tgz,0.00000000,25,9223,36.88,24.76,0.016,2.377,0.12390000,chl,0.27500001,0.00819700,0.00700500,0.00531200,0.00311700,0.00143400,0.00009800
9958,17.60000000,-67.00000000,1997-11-25 14:19:00,cats_nov97,S1997329164025.L2_MLAC.R0000020800_17N_17N_67W_67W.hdf_OCVAL.nc_cats_nov97_9958_B5.tgz,0.00000000,25,9356,39.66,32.98,0.101,5.473,0.24389200,chl,0.25299999,0.00661100,0.00608300,0.00500200,0.00405800,0.00244600,0.00056900
10004,17.60000000,-67.00000000,1998-11-02 14:05:00,cats_nov98,S1998306163443.L2_MLAC.R0000020801_17N_17N_67W_67W.hdf_OCVAL.nc_cats_nov98_10004_B5.tgz,0.00000000,25,9850,33.73,28.16,0.037,2.003,0.12177700,chl,0.05700000,0.00923000,0.00767900,0.00584200,0.00358700,0.00178200,0.00018300
63682,37.77513000,-75.97466000,2001-09-19 15:44:00,cbp03,S2001262171359.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63682_B5.tgz,0.00000000,25,6146,37.12,24.12,0.095,4.818,6.01691600,chl,7.04879999,0.00303800,0.00427700,0.00673400,0.00815400,0.01098600,0.00471800
63683,37.80013000,-76.17466000,2001-09-19 16:53:00,cbp03,S2001262171359.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63683_B5.tgz,0.00000000,25,2006,37.11,24.69,0.101,4.692,4.90490900,chl,10.78680038,0.00325800,0.00342800,0.00427200,0.00498700,0.00649700,0.00195500
63703,37.06237000,-75.99937000,2001-10-16 14:02:00,cbp03,S2001289164329.L2_MLAC.R0000020814_38N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63703_B5.tgz,0.00000000,25,10291,46.16,56.90,0.056,4.505,3.06971500,chl,2.93700004,0.00798900,0.00813000,0.00974300,0.01022900,0.01138300,0.00421600
63714,37.48680000,-76.15633000,2001-10-16 18:45:00,cbp03,S2001289164329.L2_MLAC.R0000020814_38N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63714_B5.tgz,0.00000000,25,-6695,46.58,57.65,0.112,5.186,3.76598800,chl,5.23320007,0.00362900,0.00421500,0.00694000,0.00777200,0.00976800,0.00382100
63715,37.58847000,-76.16216000,2001-10-16 19:42:00,cbp03,S2001289164329.L2_MLAC.R0000020814_38N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63715_B5.tgz,0.00000000,25,-10117,46.68,57.70,0.043,5.342,3.70957000,chl,6.40799999,0.00352700,0.00459400,0.00688900,0.00780800,0.00927200,0.00380500
63728,37.80013000,-76.17466000,2001-10-19 15:45:00,cbp03,S2001292171414.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63728_B5.tgz,0.00000000,25,5828,48.58,29.13,0.110,4.169,4.85436400,chl,8.11680031,0.00124900,0.00179100,0.00277100,0.00327900,0.00422300,0.00146200
63729,37.77513000,-75.97466000,2001-10-19 17:14:00,cbp03,S2001292171414.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63729_B5.tgz,0.00000000,25,488,48.59,28.28,0.060,4.300,4.45782400,chl,5.76719999,0.00275300,0.00369200,0.00563100,0.00662600,0.00844700,0.00321700
63730,37.90846000,-75.79132000,2001-10-19 18:57:00,cbp03,S2001292171414.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63730_B5.tgz,0.00000000,25,-5695,48.74,27.68,0.100,4.344,6.15292400,chl,6.30119991,0.00230800,0.00396100,0.00638300,0.00776700,0.01100900,0.00493100
63731,37.79652000,-75.84438000,2001-10-19 19:49:00,cbp03,S2001292171414.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63731_B5.tgz,0.00000000,24,-8813,48.63,27.81,0.086,4.292,5.65274300,chl,6.51480007,0.00242100,0.00375100,0.00636500,0.00752900,0.01020000,0.00399600
63733,36.99542000,-76.16772000,2001-11-12 17:45:00,cbp03,S2001316174623.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_63733_B5.tgz,0.00000000,25,571,56.99,41.65,0.091,5.066,4.72556300,chl,3.63120008,0.00229200,0.00394200,0.00668500,0.00797000,0.01016200,0.00439800
63734,36.94737000,-76.03494000,2001-11-12 18:56:00,cbp03,S2001316174623.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_63734_B5.tgz,0.00000000,22,-3689,56.99,42.26,0.054,5.312,4.11424800,chl,3.52440000,0.00270500,0.00398700,0.00633700,0.00749600,0.00926100,0.00310600
63735,36.99570000,-76.02048000,2001-11-12 19:50:00,cbp03,S2001316174623.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_63735_B5.tgz,0.00000000,25,-6930,57.03,42.29,0.056,5.325,4.04120500,chl,3.41759992,0.00331100,0.00435500,0.00649100,0.00741700,0.00891300,0.00289200
63768,37.77513000,-75.97466000,2001-11-16 15:59:00,cbp03,S2001320171847.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63768_B5.tgz,0.00000000,25,5265,57.35,24.17,0.081,0.890,4.25568000,chl,3.84480000,0.00337500,0.00370600,0.00474400,0.00555400,0.00685900,0.00192500
63771,37.68346000,-75.98966000,2001-11-16 20:01:00,cbp03,S2001320171847.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63771_B5.tgz,0.00000000,25,-9254,57.27,24.17,0.097,0.787,3.81724500,chl,3.20400000,0.00256500,0.00279100,0.00355100,0.00411400,0.00499100,0.00124900
63823,37.77513000,-75.97466000,2002-01-15 14:29:00,cbp03,S2002015164843.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63823_B5.tgz,0.00000000,25,8843,58.98,55.69,0.081,5.186,8.59463400,chl,4.69920015,0.00196000,0.00215700,0.00343400,0.00429800,0.00640100,0.00145000
63833,37.23653000,-76.20799000,2002-01-16 18:17:00,cbp03,S2002016173009.L2_MLAC.R0000020814_37N_36N_76W_76W.hdf_OCVAL.nc_cbp03_63833_B5.tgz,0.00000000,25,-2320,58.37,23.48,0.085,1.900,4.17950700,chl,4.27199984,0.00314200,0.00441500,0.00674700,0.00780000,0.00947200,0.00254000
63877,38.13679000,-76.22800000,2002-03-11 15:17:00,cbp03,S2002070172403.L2_MLAC.R0000020814_38N_38N_76W_76W.hdf_OCVAL.nc_cbp03_63877_B5.tgz,0.00000000,25,8293,41.98,21.96,0.115,0.672,4.80770200,chl,1.71949995,0.00043800,0.00132300,0.00258100,0.00316100,0.00398100,0.00087500
63949,37.48680000,-76.15633000,2002-04-24 16:51:00,cbp03,S2002114164227.L2_MLAC.R0000020814_39N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63949_B5.tgz,0.00000000,25,449,24.54,55.43,0.063,1.667,5.42568900,chl,3.41759992,0.00019800,0.00170900,0.00432000,0.00533800,0.00697400,0.00153500
63951,37.58124000,-76.05799000,2002-04-24 18:02:00,cbp03,S2002114164227.L2_MLAC.R0000020814_39N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63951_B5.tgz,0.00000000,25,-3813,24.64,55.34,0.073,1.745,5.89460000,chl,2.02920008,0.00039800,0.00171600,0.00372600,0.00461400,0.00633100,0.00119500
63964,37.41153000,-76.15966000,2002-04-30 20:08:00,cbp03,S2002120173440.L2_MLAC.R0000020814_cbp03_63964.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-8235,25.01,34.89,0.067,4.888,5.01894700,chl,4.67250013,0.00167900,0.00366700,0.00641400,0.00792800,0.01062400,0.00388800
63972,37.23653000,-76.20799000,2002-05-01 18:08:00,cbp03,S2002121163731.L2_MLAC.R0000020814_37N_37N_76W_76W.hdf_OCVAL.nc_cbp03_63972_B5.tgz,0.00000000,25,-4424,22.13,58.87,0.067,1.783,5.07885700,chl,4.67250013,0.00216300,0.00312200,0.00525400,0.00628100,0.00828400,0.00198600
64009,37.41153000,-76.15966000,2002-05-21 18:48:00,cbp03,S2002141171933.L2_MLAC.R0000020814_38N_37N_76W_76W.hdf_OCVAL.nc_cbp03_64009_B5.tgz,0.00000000,25,-4245,18.87,22.25,0.075,3.444,3.39079400,chl,6.40799952,0.00693500,0.00703200,0.00840900,0.00946400,0.01109700,0.00477800
64010,37.48680000,-76.15633000,2002-05-21 19:46:00,cbp03,S2002141171933.L2_MLAC.R0000020814_38N_37N_76W_76W.hdf_OCVAL.nc_cbp03_64010_B5.tgz,0.00000000,25,-7726,18.94,22.24,0.063,3.460,2.66211700,chl,5.20650005,0.00785800,0.00739700,0.00818200,0.00892300,0.00949200,0.00346600
64037,37.11681000,-76.12521000,2002-05-23 15:49:00,cbp03,S2002143170359.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_64037_B5.tgz,0.00000000,25,5581,17.09,31.17,0.035,1.342,4.01890000,chl,2.13599992,0.00431800,0.00520000,0.00715300,0.00827300,0.01000500,0.00290600
64038,37.06237000,-75.99937000,2002-05-23 16:58:00,cbp03,S2002143170359.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_64038_B5.tgz,0.00000000,25,1442,17.06,30.55,0.063,1.573,3.75556400,chl,2.40299988,0.00504800,0.00590900,0.00781300,0.00887200,0.01066000,0.00291100
64039,36.99570000,-76.02048000,2002-05-23 17:47:00,cbp03,S2002143170359.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_64039_B5.tgz,0.00000000,25,-1497,17.00,30.60,0.067,1.679,4.20012100,chl,2.02920008,0.00409500,0.00472800,0.00646500,0.00749200,0.00931800,0.00255600
64041,36.99542000,-76.16772000,2002-05-23 20:01:00,cbp03,S2002143170359.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_64041_B5.tgz,0.00000000,25,-9537,16.96,31.25,0.084,1.560,7.10290500,chl,4.27199984,0.00304400,0.00379800,0.00570400,0.00702900,0.00991300,0.00340600
64051,37.11681000,-76.12521000,2002-06-17 17:22:00,cbp03,S2002168175617.L2_MLAC.R0000020814_38N_37N_76W_75W.hdf_OCVAL.nc_cbp03_64051_B5.tgz,0.00000000,25,3150,20.20,57.36,0.092,2.397,8.84795700,chl,4.13849974,0.00426700,0.00385000,0.00389200,0.00489000,0.00731900,0.00165400
